X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
3.597149999999999892e+01,2.889551399999999992e-01,4.877944357338652101e-03,3.659000000000000030e-01,4.642669999999999783e-03,7.694486000000000381e-02,1.496648397049888356e-03
3.615129999999999910e+01,2.885653000000000246e-01,4.870314489979881908e-03,3.661969999999999947e-01,4.633449999999999895e-03,7.763169999999999793e-02,1.500368064445521373e-03
3.633209999999999695e+01,2.870925199999999622e-01,4.839375519640111249e-03,3.633689999999999976e-01,4.606299999999999804e-03,7.627648000000000761e-02,1.483764041245102866e-03
3.651370000000000005e+01,2.913298000000000276e-01,4.847489771025824748e-03,3.670530000000000181e-01,4.617119999999999731e-03,7.572320000000000439e-02,1.476604207565453174e-03
3.669630000000000081e+01,2.929156400000000327e-01,4.844919104283992514e-03,3.684540000000000037e-01,4.615710000000000299e-03,7.553835999999999884e-02,1.472569972176534549e-03
3.687980000000000302e+01,2.882095399999999863e-01,4.811441679326893851e-03,3.644270000000000009e-01,4.579380000000000082e-03,7.621746000000000076e-02,1.476228251038436134e-03
3.706419999999999959e+01,2.924123199999999478e-01,4.818563710105740368e-03,3.673259999999999859e-01,4.591989999999999787e-03,7.491368000000001026e-02,1.460200009672647488e-03
3.724949999999999761e+01,2.994275800000000265e-01,4.855097058895939399e-03,3.753569999999999962e-01,4.628320000000000004e-03,7.592941999999999747e-02,1.466499720047705936e-03
3.743580000000000041e+01,2.971971600000000158e-01,4.829092148393525873e-03,3.729680000000000217e-01,4.602690000000000427e-03,7.577084000000000596e-02,1.461292490084035089e-03
3.762290000000000134e+01,2.917029999999999901e-01,4.790576583209582573e-03,3.679040000000000088e-01,4.562029999999999905e-03,7.620100000000000484e-02,1.462021298988493015e-03
3.781110000000000326e+01,2.995908800000000038e-01,4.822889095375095317e-03,3.754259999999999819e-01,4.598170000000000382e-03,7.583512000000000586e-02,1.455022981738776687e-03
3.800010000000000332e+01,2.924570800000000359e-01,4.773276393812116505e-03,3.686510000000000065e-01,4.546040000000000324e-03,7.619391999999999832e-02,1.455227765720541787e-03
3.819010000000000105e+01,3.172668599999999839e-01,4.897442594596081687e-03,3.922019999999999951e-01,4.680890000000000051e-03,7.493513999999999731e-02,1.440212753472208413e-03
3.838110000000000355e+01,3.138533400000000362e-01,4.864440988981159376e-03,3.884270000000000223e-01,4.648539999999999617e-03,7.457365999999999995e-02,1.433130141920125732e-03
