X_cm-1,raw_Y,raw_E,smoothed_Y,smoothed_E,effective_window_points
1.582259999999999991e+02,2.947549999999999892e-01,4.360870000000000198e-03,2.954552000000000289e-01,1.952263051501001035e-03,5.000000000000000000e+00
1.590169999999999959e+02,2.954930000000000057e-01,4.364709999999999944e-03,2.922174000000000160e-01,1.940930029243712702e-03,5.000000000000000000e+00
1.598120000000000118e+02,2.905639999999999890e-01,4.326130000000000080e-03,2.919521999999999951e-01,1.939300566497106958e-03,5.000000000000000000e+00
1.606119999999999948e+02,2.865630000000000122e-01,4.294150000000000050e-03,2.896424000000000221e-01,1.930808942597894706e-03,5.000000000000000000e+00
1.614149999999999920e+02,2.923859999999999792e-01,4.335799999999999897e-03,2.885576000000000252e-01,1.926720787373199014e-03,5.000000000000000000e+00
1.622220000000000084e+02,2.832060000000000133e-01,4.265630000000000289e-03,2.867085999999999801e-01,1.920110393866977490e-03,5.000000000000000000e+00
1.630329999999999870e+02,2.900690000000000213e-01,4.319309999999999816e-03,2.869758000000000031e-01,1.920785368014865050e-03,5.000000000000000000e+00
1.638480000000000132e+02,2.813189999999999857e-01,4.252019999999999585e-03,2.859167999999999710e-01,1.917175316536283858e-03,5.000000000000000000e+00
1.646670000000000016e+02,2.878990000000000160e-01,4.301690000000000375e-03,2.875009999999999510e-01,1.922627149845752229e-03,5.000000000000000000e+00
1.654910000000000139e+02,2.870909999999999851e-01,4.295669999999999697e-03,2.878180000000000183e-01,1.923550914672133173e-03,5.000000000000000000e+00
1.663180000000000121e+02,2.911270000000000246e-01,4.326540000000000247e-03,2.876337999999999950e-01,1.923231826703166933e-03,5.000000000000000000e+00
1.671500000000000057e+02,2.916540000000000243e-01,4.329580000000000407e-03,2.858606000000000202e-01,1.917464918172950882e-03,5.000000000000000000e+00
1.679850000000000136e+02,2.803979999999999806e-01,4.248410000000000207e-03,2.848809999999999398e-01,1.914566709149618292e-03,5.000000000000000000e+00
1.688249999999999886e+02,2.790329999999999755e-01,4.236840000000000397e-03,2.831841999999999970e-01,1.909220575081884124e-03,5.000000000000000000e+00
1.696690000000000111e+02,2.821930000000000271e-01,4.263229999999999797e-03,2.810838000000000503e-01,1.902401768143627660e-03,5.000000000000000000e+00
1.705180000000000007e+02,2.826429999999999776e-01,4.267070000000000411e-03,2.802742000000000289e-01,1.899699336028730801e-03,5.000000000000000000e+00
1.713700000000000045e+02,2.811520000000000130e-01,4.253879999999999814e-03,2.776672000000000029e-01,1.891219306428527274e-03,5.000000000000000000e+00
1.722270000000000039e+02,2.763499999999999845e-01,4.218069999999999979e-03,2.746418000000000470e-01,1.880817271511509795e-03,5.000000000000000000e+00
1.730879999999999939e+02,2.659980000000000122e-01,4.140910000000000250e-03,2.705163999999999902e-01,1.866654318913922540e-03,5.000000000000000000e+00
1.739540000000000077e+02,2.670660000000000256e-01,4.146590000000000345e-03,2.659951999999999872e-01,1.851130977499971684e-03,5.000000000000000000e+00
1.748230000000000075e+02,2.620160000000000267e-01,4.108650000000000149e-03,2.622459999999999791e-01,1.838124467643037583e-03,5.000000000000000000e+00
1.756980000000000075e+02,2.585459999999999980e-01,4.080770000000000057e-03,2.600486000000000186e-01,1.830057525823710046e-03,5.000000000000000000e+00
1.765759999999999934e+02,2.576039999999999996e-01,4.073389999999999650e-03,2.579939999999999456e-01,1.822792195588954266e-03,5.000000000000000000e+00
1.774590000000000032e+02,2.550109999999999877e-01,4.050599999999999687e-03,2.566539999999999933e-01,1.817632428132816974e-03,5.000000000000000000e+00
1.783460000000000036e+02,2.567929999999999935e-01,4.065799999999999623e-03,2.553501999999999716e-01,1.812737617450468170e-03,5.000000000000000000e+00
1.792379999999999995e+02,2.553159999999999874e-01,4.051100000000000187e-03,2.543259999999999410e-01,1.808765957563332385e-03,5.000000000000000000e+00
1.801339999999999861e+02,2.520270000000000010e-01,4.025970000000000243e-03,2.554868000000000139e-01,1.812710872406297523e-03,5.000000000000000000e+00
1.810349999999999966e+02,2.524830000000000130e-01,4.029010000000000404e-03,2.550583999999999629e-01,1.810737783016635669e-03,5.000000000000000000e+00
1.819399999999999977e+02,2.608150000000000190e-01,4.094450000000000346e-03,2.546483999999999970e-01,1.808922093999628528e-03,5.000000000000000000e+00
1.828499999999999943e+02,2.546510000000000162e-01,4.043760000000000410e-03,2.557669999999999666e-01,1.812468527016124556e-03,5.000000000000000000e+00
1.837640000000000100e+02,2.532659999999999911e-01,4.030770000000000360e-03,2.569757999999999765e-01,1.816189962879434126e-03,5.000000000000000000e+00
1.846829999999999927e+02,2.576200000000000156e-01,4.065649999999999646e-03,2.564295999999999798e-01,1.813530224131927908e-03,5.000000000000000000e+00
1.856059999999999945e+02,2.585270000000000068e-01,4.070690000000000072e-03,2.569395999999999902e-01,1.814997118904600627e-03,5.000000000000000000e+00
1.865339999999999918e+02,2.580839999999999801e-01,4.064869999999999942e-03,2.594908000000000214e-01,1.823515668600629667e-03,5.000000000000000000e+00
1.874670000000000130e+02,2.572010000000000129e-01,4.060180000000000039e-03,2.619463999999999682e-01,1.831943429502122826e-03,5.000000000000000000e+00
1.884039999999999964e+02,2.660219999999999807e-01,4.125769999999999958e-03,2.651746000000000381e-01,1.842932186770853591e-03,5.000000000000000000e+00
1.893460000000000036e+02,2.698980000000000268e-01,4.159290000000000383e-03,2.675837999999999828e-01,1.851284356093358275e-03,5.000000000000000000e+00
1.902930000000000064e+02,2.746680000000000232e-01,4.192859999999999643e-03,2.700400000000000023e-01,1.859551130224710875e-03,5.000000000000000000e+00
1.912439999999999998e+02,2.701299999999999812e-01,4.158669999999999728e-03,2.702483999999999997e-01,1.860554191618185235e-03,5.000000000000000000e+00
1.922009999999999934e+02,2.694819999999999993e-01,4.153549999999999777e-03,2.680894000000000332e-01,1.853103804741655300e-03,5.000000000000000000e+00
1.931620000000000061e+02,2.670640000000000236e-01,4.137059999999999696e-03,2.634063999999999850e-01,1.837332971010970529e-03,5.000000000000000000e+00
1.941279999999999859e+02,2.591030000000000277e-01,4.075289999999999642e-03,2.567229999999999790e-01,1.814262127291423141e-03,5.000000000000000000e+00
1.950980000000000132e+02,2.512530000000000041e-01,4.015600000000000246e-03,2.484135999999999844e-01,1.784790104197129298e-03,5.000000000000000000e+00
1.960740000000000123e+02,2.367130000000000067e-01,3.897229999999999792e-03,2.403480000000000061e-01,1.755356793760174576e-03,5.000000000000000000e+00
1.970540000000000020e+02,2.279349999999999987e-01,3.821020000000000059e-03,2.317056000000000116e-01,1.723094449837268881e-03,5.000000000000000000e+00
1.980389999999999873e+02,2.267359999999999931e-01,3.809240000000000195e-03,2.240776000000000434e-01,1.693943287331662424e-03,5.000000000000000000e+00
1.990289999999999964e+02,2.158909999999999996e-01,3.715159999999999903e-03,2.195326000000000222e-01,1.676456312599883909e-03,5.000000000000000000e+00
2.000250000000000057e+02,2.131129999999999969e-01,3.692529999999999858e-03,2.164739999999999998e-01,1.664832603349658199e-03,5.000000000000000000e+00
2.010250000000000057e+02,2.139880000000000115e-01,3.703370000000000099e-03,2.132524000000000086e-01,1.652439849572746259e-03,5.000000000000000000e+00
2.020300000000000011e+02,2.126419999999999977e-01,3.691779999999999975e-03,2.111282000000000159e-01,1.644404330944187337e-03,5.000000000000000000e+00
2.030399999999999920e+02,2.106280000000000097e-01,3.671859999999999881e-03,2.102938000000000029e-01,1.641493655058099939e-03,5.000000000000000000e+00
2.040550000000000068e+02,2.052700000000000080e-01,3.624930000000000166e-03,2.086808000000000551e-01,1.634995072250678295e-03,5.000000000000000000e+00
2.050749999999999886e+02,2.089409999999999878e-01,3.660009999999999999e-03,2.065680000000000016e-01,1.626474803005567571e-03,5.000000000000000000e+00
2.061009999999999991e+02,2.059229999999999949e-01,3.630790000000000059e-03,2.042951999999999546e-01,1.617415843091689429e-03,5.000000000000000000e+00
2.071310000000000002e+02,2.020780000000000076e-01,3.596460000000000108e-03,2.013246000000000202e-01,1.605587044196607862e-03,5.000000000000000000e+00
2.081670000000000016e+02,1.992639999999999967e-01,3.570419999999999931e-03,1.982480000000000075e-01,1.593113760461568450e-03,5.000000000000000000e+00
2.092079999999999984e+02,1.904170000000000029e-01,3.490989999999999805e-03,1.954719999999999791e-01,1.581943277792222102e-03,5.000000000000000000e+00
2.102539999999999907e+02,1.935580000000000078e-01,3.521110000000000038e-03,1.927828000000000042e-01,1.571300085939028980e-03,5.000000000000000000e+00
2.113050000000000068e+02,1.920429999999999915e-01,3.506560000000000146e-03,1.918430000000000135e-01,1.567870762866633433e-03,5.000000000000000000e+00
2.123619999999999948e+02,1.886319999999999941e-01,3.477860000000000153e-03,1.920415999999999790e-01,1.568991008880547822e-03,5.000000000000000000e+00
2.134240000000000066e+02,1.945649999999999880e-01,3.532529999999999872e-03,1.920285999999999937e-01,1.569549756401497588e-03,5.000000000000000000e+00
2.144910000000000139e+02,1.914099999999999968e-01,3.503549999999999807e-03,1.925366000000000022e-01,1.572171486217709135e-03,5.000000000000000000e+00
2.155629999999999882e+02,1.934929999999999983e-01,3.527329999999999962e-03,1.930818000000000256e-01,1.575009023572880888e-03,5.000000000000000000e+00
2.166409999999999911e+02,1.945830000000000060e-01,3.535799999999999967e-03,1.929357999999999906e-01,1.575085288254575748e-03,5.000000000000000000e+00
2.177239999999999895e+02,1.913580000000000003e-01,3.509809999999999926e-03,1.950939999999999896e-01,1.585043258410318706e-03,5.000000000000000000e+00
2.188129999999999882e+02,1.938350000000000073e-01,3.533380000000000028e-03,1.972069999999999657e-01,1.594150099047138020e-03,5.000000000000000000e+00
2.199070000000000107e+02,2.022009999999999919e-01,3.614079999999999984e-03,1.998391999999999946e-01,1.605931223594584583e-03,5.000000000000000000e+00
2.210060000000000002e+02,2.040579999999999894e-01,3.628479999999999900e-03,2.029192000000000218e-01,1.619076701323318972e-03,5.000000000000000000e+00
2.221109999999999900e+02,2.077440000000000120e-01,3.666659999999999971e-03,2.056028000000000022e-01,1.630432757948637682e-03,5.000000000000000000e+00
2.232220000000000084e+02,2.067579999999999973e-01,3.657679999999999959e-03,2.086674000000000029e-01,1.642850319771098442e-03,5.000000000000000000e+00
2.243379999999999939e+02,2.072529999999999928e-01,3.661600000000000098e-03,2.097870000000000290e-01,1.647754102302889222e-03,5.000000000000000000e+00
2.254600000000000080e+02,2.175239999999999951e-01,3.752029999999999949e-03,2.103238000000000052e-01,1.649915624026877109e-03,5.000000000000000000e+00
2.265869999999999891e+02,2.096560000000000090e-01,3.683650000000000119e-03,2.114100000000000146e-01,1.654014360840920820e-03,5.000000000000000000e+00
2.277199999999999989e+02,2.104280000000000039e-01,3.690880000000000116e-03,2.110317999999999916e-01,1.652262228819626703e-03,5.000000000000000000e+00
2.288590000000000089e+02,2.121889999999999887e-01,3.703670000000000052e-03,2.077129999999999810e-01,1.638825232351515853e-03,5.000000000000000000e+00
2.300029999999999859e+02,2.053619999999999890e-01,3.641769999999999903e-03,2.064218000000000441e-01,1.633213015773508914e-03,5.000000000000000000e+00
2.311529999999999916e+02,2.009299999999999975e-01,3.601689999999999840e-03,2.066628000000000076e-01,1.633666142025352614e-03,5.000000000000000000e+00
2.323089999999999975e+02,2.031999999999999917e-01,3.620799999999999973e-03,2.068955999999999573e-01,1.634011787858337048e-03,5.000000000000000000e+00
2.334699999999999989e+02,2.116329999999999878e-01,3.695889999999999852e-03,2.087857999999999659e-01,1.641016680488044301e-03,5.000000000000000000e+00
2.346380000000000052e+02,2.133529999999999871e-01,3.707479999999999977e-03,2.128080000000000249e-01,1.656797286634668475e-03,5.000000000000000000e+00
2.358110000000000070e+02,2.148130000000000039e-01,3.719679999999999948e-03,2.173989999999999811e-01,1.674580456203881478e-03,5.000000000000000000e+00
2.369900000000000091e+02,2.210409999999999875e-01,3.777990000000000168e-03,2.202555999999999958e-01,1.685881054218238808e-03,5.000000000000000000e+00
2.381750000000000114e+02,2.261549999999999949e-01,3.819850000000000068e-03,2.230293999999999888e-01,1.696882554379058970e-03,5.000000000000000000e+00
2.393660000000000139e+02,2.259160000000000057e-01,3.822170000000000168e-03,2.273696000000000050e-01,1.714188374273959651e-03,5.000000000000000000e+00
2.405620000000000118e+02,2.272220000000000073e-01,3.830899999999999930e-03,2.295866000000000295e-01,1.722684691779665170e-03,5.000000000000000000e+00
2.417649999999999864e+02,2.365140000000000020e-01,3.913029999999999634e-03,2.310303999999999969e-01,1.728602448128545212e-03,5.000000000000000000e+00
2.429739999999999895e+02,2.321259999999999990e-01,3.873399999999999933e-03,2.310515999999999681e-01,1.728882913312523861e-03,5.000000000000000000e+00
2.441889999999999930e+02,2.333739999999999981e-01,3.886109999999999912e-03,2.298956000000000055e-01,1.724842192163677417e-03,5.000000000000000000e+00
2.454099999999999966e+02,2.260220000000000007e-01,3.825339999999999990e-03,2.267043999999999726e-01,1.712864724838479525e-03,5.000000000000000000e+00
2.466370000000000005e+02,2.214419999999999999e-01,3.785090000000000069e-03,2.224710000000000021e-01,1.697056548290598208e-03,5.000000000000000000e+00
2.478700000000000045e+02,2.205580000000000040e-01,3.779209999999999861e-03,2.179314000000000251e-01,1.679621672191687360e-03,5.000000000000000000e+00
2.491090000000000089e+02,2.109590000000000076e-01,3.695350000000000024e-03,2.152168000000000136e-01,1.668900164727656716e-03,5.000000000000000000e+00
2.503549999999999898e+02,2.106760000000000022e-01,3.691890000000000189e-03,2.092950000000000088e-01,1.645783768403370718e-03,5.000000000000000000e+00
2.516069999999999993e+02,2.124489999999999990e-01,3.706169999999999951e-03,2.039616000000000207e-01,1.624587640415868809e-03,5.000000000000000000e+00
2.528650000000000091e+02,1.918330000000000035e-01,3.522969999999999834e-03,1.988560000000000050e-01,1.604240248993896948e-03,5.000000000000000000e+00
2.541289999999999907e+02,1.938910000000000078e-01,3.542519999999999957e-03,1.939786000000000288e-01,1.584391229719478130e-03,5.000000000000000000e+00
2.554000000000000057e+02,1.854310000000000125e-01,3.465999999999999897e-03,1.879488000000000270e-01,1.559669022732707716e-03,5.000000000000000000e+00
2.566770000000000209e+02,1.862890000000000101e-01,3.470990000000000186e-03,1.857866000000000239e-01,1.550563488684033155e-03,5.000000000000000000e+00
2.579599999999999795e+02,1.822999999999999898e-01,3.434019999999999868e-03,1.823484000000000216e-01,1.536067098314393203e-03,5.000000000000000000e+00
2.592500000000000000e+02,1.810219999999999885e-01,3.421009999999999936e-03,1.807099999999999818e-01,1.529009822482511145e-03,5.000000000000000000e+00
2.605459999999999923e+02,1.766999999999999960e-01,3.380950000000000188e-03,1.785465999999999998e-01,1.520062307501899787e-03,5.000000000000000000e+00
2.618489999999999895e+02,1.772390000000000077e-01,3.387090000000000153e-03,1.790595999999999854e-01,1.522674406637216857e-03,5.000000000000000000e+00
2.631580000000000155e+02,1.754719999999999891e-01,3.371310000000000192e-03,1.777353999999999878e-01,1.517487669875442532e-03,5.000000000000000000e+00
2.644739999999999895e+02,1.848650000000000015e-01,3.462830000000000075e-03,1.790458000000000049e-01,1.523476949874857760e-03,5.000000000000000000e+00
2.657959999999999923e+02,1.744010000000000005e-01,3.362899999999999830e-03,1.816054000000000002e-01,1.534592816898345830e-03,5.000000000000000000e+00
2.671250000000000000e+02,1.832519999999999982e-01,3.447630000000000139e-03,1.866762000000000143e-01,1.556456658309507933e-03,5.000000000000000000e+00
2.684610000000000127e+02,1.900370000000000115e-01,3.510300000000000052e-03,1.899044000000000010e-01,1.570059374279839061e-03,5.000000000000000000e+00
2.698029999999999973e+02,2.008260000000000045e-01,3.613209999999999946e-03,1.953541999999999779e-01,1.593004521383414168e-03,5.000000000000000000e+00
2.711519999999999868e+02,2.010059999999999902e-01,3.613089999999999791e-03,2.011245999999999867e-01,1.616713077844055945e-03,5.000000000000000000e+00
2.725079999999999814e+02,2.016499999999999959e-01,3.622639999999999888e-03,2.077269999999999950e-01,1.643696887442450518e-03,5.000000000000000000e+00
2.738709999999999809e+02,2.121039999999999870e-01,3.713300000000000108e-03,2.141078000000000148e-01,1.669455830918566185e-03,5.000000000000000000e+00
2.752400000000000091e+02,2.230489999999999973e-01,3.810730000000000020e-03,2.223196000000000061e-01,1.701866384714146837e-03,5.000000000000000000e+00
2.766159999999999854e+02,2.327299999999999924e-01,3.897289999999999869e-03,2.312624000000000068e-01,1.736437621687574430e-03,5.000000000000000000e+00
2.779990000000000236e+02,2.420650000000000024e-01,3.973169999999999827e-03,2.395452000000000137e-01,1.768320726052827977e-03,5.000000000000000000e+00
2.793890000000000100e+02,2.463639999999999997e-01,4.011879999999999787e-03,2.474339999999999873e-01,1.798267813623988156e-03,5.000000000000000000e+00
2.807860000000000014e+02,2.535180000000000211e-01,4.072120000000000253e-03,2.561186000000000296e-01,1.830323251611036929e-03,5.000000000000000000e+00
2.821899999999999977e+02,2.624929999999999763e-01,4.146310000000000273e-03,2.636167999999999845e-01,1.858079221899862962e-03,5.000000000000000000e+00
2.836009999999999991e+02,2.761529999999999818e-01,4.254029999999999791e-03,2.701303999999999927e-01,1.882003856840893958e-03,5.000000000000000000e+00
2.850190000000000055e+02,2.795560000000000267e-01,4.283160000000000266e-03,2.770112000000000130e-01,1.906930521511468165e-03,5.000000000000000000e+00
2.864440000000000168e+02,2.789320000000000133e-01,4.281609999999999930e-03,2.829407999999999923e-01,1.928568075180132164e-03,5.000000000000000000e+00
2.878759999999999764e+02,2.879220000000000113e-01,4.352390000000000252e-03,2.843037999999999954e-01,1.934698395490108431e-03,5.000000000000000000e+00
2.893159999999999741e+02,2.921409999999999840e-01,4.389380000000000018e-03,2.847928000000000126e-01,1.937613695374803017e-03,5.000000000000000000e+00
2.907620000000000005e+02,2.829679999999999973e-01,4.323060000000000097e-03,2.835904000000000202e-01,1.934823626308093290e-03,5.000000000000000000e+00
2.922160000000000082e+02,2.820010000000000017e-01,4.315979999999999643e-03,2.809137999999999913e-01,1.927301553680689592e-03,5.000000000000000000e+00
2.936770000000000209e+02,2.729199999999999959e-01,4.249949999999999735e-03,2.760112000000000121e-01,1.911821345353168552e-03,5.000000000000000000e+00
2.951460000000000150e+02,2.745389999999999775e-01,4.268140000000000128e-03,2.699239999999999418e-01,1.892026932525010547e-03,5.000000000000000000e+00
2.966209999999999809e+02,2.676279999999999770e-01,4.216740000000000071e-03,2.635261999999999882e-01,1.871327486189416304e-03,5.000000000000000000e+00
2.981039999999999850e+02,2.525319999999999787e-01,4.099570000000000297e-03,2.561453999999999676e-01,1.846634176811422483e-03,5.000000000000000000e+00
2.995950000000000273e+02,2.500120000000000120e-01,4.084139999999999993e-03,2.476901999999999993e-01,1.817298326138006319e-03,5.000000000000000000e+00
3.010930000000000177e+02,2.360160000000000036e-01,3.970750000000000321e-03,2.408058000000000143e-01,1.793738937943869290e-03,5.000000000000000000e+00
3.025980000000000132e+02,2.322629999999999972e-01,3.940800000000000379e-03,2.355605999999999811e-01,1.775933548014677413e-03,5.000000000000000000e+00
3.041109999999999900e+02,2.332059999999999966e-01,3.956519999999999829e-03,2.306174000000000002e-01,1.758760819206522984e-03,5.000000000000000000e+00
3.056320000000000050e+02,2.263060000000000072e-01,3.900960000000000191e-03,2.277330000000000187e-01,1.749638788241733144e-03,5.000000000000000000e+00
3.071600000000000250e+02,2.252959999999999963e-01,3.893929999999999874e-03,2.221360000000000279e-01,1.729952828783490283e-03,5.000000000000000000e+00
3.086960000000000264e+02,2.215940000000000132e-01,3.868690000000000150e-03,2.167676000000000047e-01,1.710683450261912125e-03,5.000000000000000000e+00
3.102389999999999759e+02,2.042779999999999874e-01,3.717180000000000050e-03,2.111379999999999924e-01,1.690327777187608255e-03,5.000000000000000000e+00
3.117909999999999968e+02,2.063639999999999919e-01,3.741200000000000081e-03,2.026016000000000206e-01,1.657931921418970712e-03,5.000000000000000000e+00
3.133500000000000227e+02,1.981580000000000008e-01,3.672429999999999965e-03,1.944222000000000172e-01,1.626043693531019699e-03,5.000000000000000000e+00
3.149159999999999968e+02,1.826139999999999985e-01,3.528589999999999852e-03,1.883183999999999969e-01,1.602569820810313250e-03,5.000000000000000000e+00
3.164909999999999854e+02,1.806969999999999965e-01,3.514080000000000155e-03,1.795047999999999921e-01,1.566905337112615548e-03,5.000000000000000000e+00
3.180729999999999791e+02,1.737589999999999968e-01,3.452929999999999888e-03,1.708753999999999829e-01,1.530850761431694872e-03,5.000000000000000000e+00
3.196639999999999873e+02,1.622959999999999958e-01,3.342250000000000169e-03,1.634325999999999834e-01,1.499469662092567856e-03,5.000000000000000000e+00
3.212620000000000005e+02,1.550110000000000099e-01,3.270250000000000153e-03,1.548438000000000037e-01,1.461842628286643070e-03,5.000000000000000000e+00
3.228679999999999950e+02,1.454000000000000015e-01,3.173889999999999958e-03,1.459915999999999991e-01,1.421597469356216791e-03,5.000000000000000000e+00
3.244830000000000041e+02,1.377529999999999866e-01,3.092430000000000179e-03,1.388192000000000037e-01,1.388441629482492848e-03,5.000000000000000000e+00
3.261050000000000182e+02,1.294980000000000020e-01,3.003599999999999933e-03,1.328014000000000139e-01,1.360410975461459702e-03,5.000000000000000000e+00
3.277359999999999900e+02,1.264339999999999908e-01,2.973449999999999878e-03,1.273440000000000127e-01,1.334016228775347559e-03,5.000000000000000000e+00
3.293740000000000236e+02,1.249220000000000053e-01,2.961119999999999811e-03,1.228624000000000105e-01,1.312492248678063557e-03,5.000000000000000000e+00
3.310210000000000150e+02,1.181129999999999958e-01,2.880209999999999802e-03,1.196662000000000142e-01,1.297226995904725939e-03,5.000000000000000000e+00
3.326759999999999877e+02,1.153450000000000031e-01,2.852899999999999794e-03,1.166480000000000017e-01,1.282658478164784132e-03,5.000000000000000000e+00
3.343399999999999750e+02,1.135170000000000068e-01,2.832959999999999819e-03,1.135066000000000130e-01,1.266831379027216677e-03,5.000000000000000000e+00
3.360110000000000241e+02,1.113429999999999975e-01,2.811010000000000071e-03,1.117026000000000130e-01,1.258554558984234170e-03,5.000000000000000000e+00
3.376909999999999741e+02,1.092150000000000065e-01,2.785580000000000174e-03,1.095296000000000047e-01,1.247919463276376574e-03,5.000000000000000000e+00
3.393799999999999955e+02,1.090929999999999955e-01,2.788019999999999995e-03,1.069012000000000018e-01,1.234778406541027799e-03,5.000000000000000000e+00
3.410769999999999982e+02,1.044800000000000034e-01,2.733610000000000033e-03,1.051538000000000056e-01,1.226187585132062921e-03,5.000000000000000000e+00
3.427819999999999823e+02,1.003750000000000059e-01,2.685149999999999863e-03,1.045951999999999993e-01,1.224544379177822974e-03,5.000000000000000000e+00
3.444959999999999809e+02,1.026060000000000028e-01,2.715369999999999936e-03,1.033129999999999882e-01,1.218613577675876653e-03,5.000000000000000000e+00
3.462180000000000177e+02,1.064220000000000027e-01,2.767449999999999858e-03,1.027448000000000111e-01,1.216573701841363979e-03,5.000000000000000000e+00
3.479499999999999886e+02,1.026819999999999955e-01,2.722280000000000099e-03,1.025078799999999957e-01,1.216583413423017205e-03,5.000000000000000000e+00
3.496890000000000214e+02,1.016389999999999932e-01,2.710800000000000189e-03,1.013269999999999865e-01,1.210981567645024164e-03,5.000000000000000000e+00
3.514379999999999882e+02,9.919039999999999802e-02,2.685260000000000077e-03,9.862126000000000225e-02,1.196354496449944472e-03,5.000000000000000000e+00
3.531949999999999932e+02,9.670159999999999867e-02,2.652030000000000099e-03,9.757169999999999732e-02,1.191568759830501740e-03,5.000000000000000000e+00
3.549610000000000127e+02,9.289329999999999810e-02,2.603550000000000048e-03,9.762529999999999819e-02,1.193648620180997764e-03,5.000000000000000000e+00
3.567359999999999900e+02,9.743419999999999859e-02,2.669289999999999944e-03,9.825981999999999772e-02,1.199006789772268057e-03,5.000000000000000000e+00
3.585190000000000055e+02,1.019069999999999976e-01,2.733580000000000211e-03,9.854941999999998481e-02,1.202484793404057922e-03,5.000000000000000000e+00
3.603120000000000118e+02,1.023629999999999957e-01,2.744289999999999924e-03,9.991053999999999213e-02,1.212701501117236956e-03,5.000000000000000000e+00
3.621139999999999759e+02,9.814960000000000351e-02,2.691110000000000030e-03,1.001745200000000030e-01,1.215821545750855708e-03,5.000000000000000000e+00
3.639239999999999782e+02,9.969889999999999308e-02,2.719440000000000052e-03,9.843678000000000150e-02,1.206728324152540974e-03,5.000000000000000000e+00
3.657440000000000282e+02,9.875409999999999744e-02,2.704540000000000069e-03,9.690068000000000292e-02,1.198775247026731116e-03,5.000000000000000000e+00
3.675720000000000027e+02,9.321830000000000394e-02,2.630920000000000133e-03,9.614829999999999210e-02,1.195952827011165839e-03,5.000000000000000000e+00
3.694100000000000250e+02,9.468250000000000277e-02,2.655719999999999869e-03,9.534709999999999019e-02,1.192451903100498218e-03,5.000000000000000000e+00
3.712570000000000050e+02,9.438770000000000493e-02,2.659529999999999793e-03,9.524982000000001281e-02,1.193923267835919188e-03,5.000000000000000000e+00
3.731139999999999759e+02,9.569289999999999741e-02,2.680730000000000092e-03,9.551058000000001158e-02,1.197463410651031148e-03,5.000000000000000000e+00
3.749789999999999850e+02,9.826769999999999949e-02,2.720719999999999823e-03,9.606513999999999331e-02,1.203007630024016108e-03,5.000000000000000000e+00
3.768539999999999850e+02,9.452209999999999779e-02,2.670839999999999846e-03,9.799879999999999702e-02,1.216812688824372816e-03,5.000000000000000000e+00
3.787379999999999995e+02,9.745529999999999471e-02,2.717639999999999900e-03,9.881726000000000398e-02,1.223722232482518917e-03,5.000000000000000000e+00
3.806320000000000050e+02,1.040559999999999957e-01,2.812160000000000180e-03,9.927611999999999548e-02,1.228470543861756581e-03,5.000000000000000000e+00
3.825350000000000250e+02,9.978520000000000445e-02,2.758239999999999911e-03,1.008437000000000083e-01,1.240178676567211310e-03,5.000000000000000000e+00
3.844479999999999791e+02,1.005619999999999986e-01,2.773700000000000037e-03,1.009117199999999964e-01,1.242439069968422896e-03,5.000000000000000000e+00
3.863700000000000045e+02,1.023600000000000065e-01,2.802849999999999960e-03,1.007743200000000144e-01,1.243481933839008348e-03,5.000000000000000000e+00
3.883020000000000209e+02,9.779540000000000455e-02,2.743329999999999987e-03,1.005841600000000058e-01,1.244164113666681830e-03,5.000000000000000000e+00
3.902440000000000282e+02,1.033690000000000025e-01,2.823659999999999972e-03,1.003678800000000065e-01,1.244847053672056480e-03,5.000000000000000000e+00
3.921949999999999932e+02,9.883440000000000281e-02,2.765919999999999837e-03,1.006632799999999939e-01,1.248517352867792697e-03,5.000000000000000000e+00
3.941560000000000059e+02,9.948060000000000236e-02,2.781350000000000142e-03,1.014019999999999921e-01,1.255309046950590793e-03,5.000000000000000000e+00
3.961270000000000095e+02,1.038369999999999987e-01,2.843370000000000012e-03,1.011324000000000112e-01,1.255925971519022532e-03,5.000000000000000000e+00
3.981070000000000277e+02,1.014889999999999959e-01,2.819750000000000208e-03,1.022485199999999955e-01,1.265267071355293026e-03,5.000000000000000000e+00
4.000980000000000132e+02,1.020210000000000006e-01,2.830510000000000057e-03,1.035022000000000164e-01,1.275017130775896656e-03,5.000000000000000000e+00
4.020980000000000132e+02,1.044149999999999939e-01,2.870380000000000067e-03,1.045391999999999849e-01,1.283941156594024021e-03,5.000000000000000000e+00
4.041089999999999804e+02,1.057489999999999958e-01,2.890520000000000155e-03,1.058751999999999888e-01,1.294399921770702198e-03,5.000000000000000000e+00
4.061290000000000191e+02,1.090219999999999939e-01,2.942049999999999874e-03,1.074263999999999913e-01,1.306464822326265261e-03,5.000000000000000000e+00
4.081600000000000250e+02,1.081690000000000013e-01,2.936859999999999905e-03,1.093345999999999901e-01,1.320416927540691643e-03,5.000000000000000000e+00
4.102010000000000218e+02,1.097769999999999996e-01,2.965849999999999910e-03,1.114117999999999914e-01,1.335316406182444904e-03,5.000000000000000000e+00
4.122520000000000095e+02,1.139560000000000017e-01,3.025780000000000049e-03,1.126030000000000086e-01,1.344841855403080448e-03,5.000000000000000000e+00
