X_cm-1,subtracted_Y,subtracted_E,pureMeOH_raw_Y,pureMeOH_raw_E,emptyAlcan_Y,emptyAlcan_E
2.311529999999999916e+02,1.223450200000000043e+00,1.329771680180097566e-02,1.295870000000000077e+00,1.321559999999999922e-02,7.241980000000000639e-02,1.475530000000000071e-03
2.323089999999999975e+02,1.235695399999999999e+00,1.335814868058070315e-02,1.307139999999999969e+00,1.327749999999999937e-02,7.144459999999999700e-02,1.465649999999999982e-03
2.334699999999999989e+02,1.198424500000000004e+00,1.316342510475142225e-02,1.270059999999999967e+00,1.308139999999999997e-02,7.163550000000000473e-02,1.467219999999999983e-03
2.346380000000000052e+02,1.203949900000000017e+00,1.320816630234492375e-02,1.277879999999999905e+00,1.312379999999999970e-02,7.393009999999999859e-02,1.490479999999999973e-03
2.358110000000000070e+02,1.170682400000000012e+00,1.305982592197920539e-02,1.247379999999999933e+00,1.297139999999999925e-02,7.669760000000000466e-02,1.517179999999999918e-03
2.369900000000000091e+02,1.199202199999999996e+00,1.318220168750273633e-02,1.273069999999999924e+00,1.309770000000000031e-02,7.386779999999999735e-02,1.490199999999999901e-03
2.381750000000000114e+02,1.169198200000000076e+00,1.304780473851444543e-02,1.246340000000000003e+00,1.295860000000000067e-02,7.714179999999999648e-02,1.523119999999999986e-03
2.393660000000000139e+02,1.152399100000000010e+00,1.296338508154795330e-02,1.230410000000000004e+00,1.287250000000000026e-02,7.801089999999999414e-02,1.532350000000000032e-03
2.405620000000000118e+02,1.142071899999999918e+00,1.291570232052829600e-02,1.221179999999999932e+00,1.282310000000000047e-02,7.910810000000000064e-02,1.543850000000000040e-03
2.417649999999999864e+02,1.145737900000000087e+00,1.294432562171162274e-02,1.226050000000000084e+00,1.285039999999999967e-02,8.031209999999999738e-02,1.556529999999999980e-03
2.429739999999999895e+02,1.144310900000000020e+00,1.292203967536085206e-02,1.222350000000000048e+00,1.283059999999999930e-02,7.803910000000000013e-02,1.534540000000000036e-03
2.441889999999999930e+02,1.122205799999999920e+00,1.279880319600235072e-02,1.198239999999999972e+00,1.270899999999999981e-02,7.603419999999999623e-02,1.513500000000000088e-03
2.454099999999999966e+02,1.118767500000000137e+00,1.278032699145057079e-02,1.194830000000000059e+00,1.269029999999999984e-02,7.606250000000000511e-02,1.514280000000000010e-03
2.466370000000000005e+02,1.102984799999999987e+00,1.269860500814557792e-02,1.178530000000000078e+00,1.260859999999999932e-02,7.554520000000000679e-02,1.509230000000000077e-03
2.478700000000000045e+02,1.093134100000000108e+00,1.261109529254299082e-02,1.163710000000000022e+00,1.252649999999999944e-02,7.057589999999999697e-02,1.458260000000000068e-03
2.491090000000000089e+02,1.080953400000000064e+00,1.255588296576947219e-02,1.152770000000000072e+00,1.246929999999999913e-02,7.181659999999999433e-02,1.471990000000000061e-03
2.503549999999999898e+02,1.075117199999999995e+00,1.252114558471388410e-02,1.145650000000000057e+00,1.243580000000000033e-02,7.053280000000000660e-02,1.459439999999999999e-03
2.516069999999999993e+02,1.083863999999999939e+00,1.254620290399051374e-02,1.150239999999999929e+00,1.246620000000000020e-02,6.637600000000000444e-02,1.414590000000000075e-03
2.528650000000000091e+02,1.085905600000000026e+00,1.254063345060766992e-02,1.150130000000000097e+00,1.246320000000000067e-02,6.422440000000000093e-02,1.391450000000000022e-03
2.541289999999999907e+02,1.061377800000000038e+00,1.240107438134293270e-02,1.124689999999999968e+00,1.232399999999999989e-02,6.331219999999999903e-02,1.380460000000000020e-03
2.554000000000000057e+02,1.034334499999999935e+00,1.225908595214586158e-02,1.099229999999999929e+00,1.217910000000000000e-02,6.489549999999999486e-02,1.398109999999999934e-03
2.566770000000000209e+02,1.025600099999999903e+00,1.219445014325779356e-02,1.088260000000000005e+00,1.211689999999999989e-02,6.265990000000000448e-02,1.373080000000000047e-03
2.579599999999999795e+02,1.036726800000000059e+00,1.224949131497304194e-02,1.097310000000000008e+00,1.217479999999999951e-02,6.058319999999999678e-02,1.350660000000000055e-03
2.592500000000000000e+02,1.021044599999999969e+00,1.216384407184258401e-02,1.082230000000000025e+00,1.208760000000000043e-02,6.118540000000000090e-02,1.359790000000000044e-03
2.605459999999999923e+02,1.015186700000000108e+00,1.211331045969267668e-02,1.072880000000000056e+00,1.204120000000000017e-02,5.769330000000000291e-02,1.319770000000000058e-03
2.618489999999999895e+02,1.028092900000000087e+00,1.220444072663716926e-02,1.087790000000000035e+00,1.213039999999999952e-02,5.969710000000000294e-02,1.342300000000000047e-03
2.631580000000000155e+02,1.028602099999999853e+00,1.221484838430669968e-02,1.089499999999999913e+00,1.213939999999999984e-02,6.089789999999999787e-02,1.355539999999999913e-03
2.644739999999999895e+02,9.968617999999999091e-01,1.200320470759788302e-02,1.053709999999999924e+00,1.193149999999999940e-02,5.684820000000000151e-02,1.310050000000000103e-03
2.657959999999999923e+02,9.961402000000000312e-01,1.203831487510191242e-02,1.057209999999999983e+00,1.196159999999999932e-02,6.106980000000000047e-02,1.356889999999999919e-03
2.671250000000000000e+02,9.950248999999999899e-01,1.202867799221510499e-02,1.055960000000000010e+00,1.195200000000000082e-02,6.093509999999999899e-02,1.356020000000000099e-03
2.684610000000000127e+02,9.961377999999999622e-01,1.203643642379670538e-02,1.056529999999999969e+00,1.196039999999999950e-02,6.039220000000000005e-02,1.350789999999999933e-03
2.698029999999999973e+02,1.006348499999999868e+00,1.213317459076972311e-02,1.071339999999999959e+00,1.205190000000000081e-02,6.499149999999999372e-02,1.402009999999999975e-03
2.711519999999999868e+02,1.000777800000000051e+00,1.212215817491258535e-02,1.067860000000000031e+00,1.203820000000000064e-02,6.708219999999999461e-02,1.424240000000000011e-03
2.725079999999999814e+02,9.965302999999998690e-01,1.212473209254950890e-02,1.065839999999999899e+00,1.203779999999999954e-02,6.930970000000000186e-02,1.449310000000000095e-03
2.738709999999999809e+02,9.799880999999999176e-01,1.206168047474729006e-02,1.053299999999999903e+00,1.196909999999999988e-02,7.331189999999999929e-02,1.491570000000000005e-03
2.752400000000000091e+02,9.798449999999999660e-01,1.209635531910748657e-02,1.058259999999999978e+00,1.199749999999999948e-02,7.841499999999999859e-02,1.543309999999999994e-03
2.766159999999999854e+02,9.906853999999999383e-01,1.216611353062266830e-02,1.070319999999999938e+00,1.206619999999999915e-02,7.963459999999999983e-02,1.556000000000000091e-03
2.779990000000000236e+02,9.851696000000000897e-01,1.214755495780529479e-02,1.065160000000000107e+00,1.204700000000000042e-02,7.999040000000000317e-02,1.559770000000000037e-03
2.793890000000000100e+02,9.897355999999999376e-01,1.219837495293942843e-02,1.072729999999999961e+00,1.209430000000000054e-02,8.299439999999999595e-02,1.590049999999999970e-03
2.807860000000000014e+02,9.856854999999999922e-01,1.221350517510841338e-02,1.073169999999999957e+00,1.210379999999999963e-02,8.748450000000000670e-02,1.633319999999999954e-03
2.821899999999999977e+02,9.625062999999999258e-01,1.210040848370417393e-02,1.051339999999999941e+00,1.198789999999999925e-02,8.883370000000000155e-02,1.646249999999999927e-03
2.836009999999999991e+02,9.859668999999998684e-01,1.224363202589819587e-02,1.076109999999999900e+00,1.213060000000000006e-02,9.014310000000000378e-02,1.659840000000000100e-03
2.850190000000000055e+02,9.788731000000000515e-01,1.224353163307058227e-02,1.073110000000000008e+00,1.212530000000000031e-02,9.423689999999999845e-02,1.697399999999999951e-03
2.864440000000000168e+02,9.714445000000000441e-01,1.220235182747981574e-02,1.065209999999999990e+00,1.208419999999999980e-02,9.376550000000000162e-02,1.693959999999999997e-03
2.878759999999999764e+02,9.663150999999999824e-01,1.219006076194864563e-02,1.060810000000000031e+00,1.207070000000000018e-02,9.449490000000000667e-02,1.701700000000000001e-03
2.893159999999999741e+02,9.694903999999999744e-01,1.221957002550007852e-02,1.064570000000000016e+00,1.209960000000000029e-02,9.507960000000000023e-02,1.708089999999999999e-03
2.907620000000000005e+02,9.866359000000000101e-01,1.231588898015892330e-02,1.080540000000000056e+00,1.219819999999999932e-02,9.390410000000000423e-02,1.698539999999999902e-03
2.922160000000000082e+02,9.623996000000000217e-01,1.219083749866677405e-02,1.056300000000000017e+00,1.207169999999999944e-02,9.390039999999999498e-02,1.700169999999999980e-03
2.936770000000000209e+02,9.685965999999999188e-01,1.220343890682048724e-02,1.058319999999999927e+00,1.208970000000000010e-02,8.972339999999999482e-02,1.662250000000000099e-03
2.951460000000000150e+02,9.836610000000000076e-01,1.229204212023372531e-02,1.072300000000000031e+00,1.218029999999999981e-02,8.863899999999999557e-02,1.653659999999999939e-03
2.966209999999999809e+02,9.682842999999999867e-01,1.218187521975167865e-02,1.051819999999999977e+00,1.207530000000000062e-02,8.353570000000000439e-02,1.607860000000000018e-03
2.981039999999999850e+02,9.594648999999999539e-01,1.214579726919562917e-02,1.042939999999999978e+00,1.203889999999999995e-02,8.347509999999999653e-02,1.607879999999999900e-03
2.995950000000000273e+02,9.459144000000000441e-01,1.206920549879319897e-02,1.028070000000000039e+00,1.196320000000000022e-02,8.215559999999999530e-02,1.596109999999999977e-03
3.010930000000000177e+02,9.630736000000000852e-01,1.215607540978584297e-02,1.042340000000000044e+00,1.205430000000000043e-02,7.926640000000000075e-02,1.569719999999999926e-03
3.025980000000000132e+02,9.433884000000000158e-01,1.205472657288003333e-02,1.022440000000000015e+00,1.195210000000000022e-02,7.905159999999999965e-02,1.569630000000000027e-03
3.041109999999999900e+02,9.389476999999999407e-01,1.203870385956893642e-02,1.016999999999999904e+00,1.193710000000000084e-02,7.805230000000000501e-02,1.560779999999999893e-03
3.056320000000000050e+02,9.212949000000000277e-01,1.191333936444773610e-02,9.946369999999999933e-01,1.181669999999999943e-02,7.334209999999999341e-02,1.514350000000000028e-03
3.071600000000000250e+02,9.207488999999999812e-01,1.189206811021951797e-02,9.909780000000000255e-01,1.179909999999999987e-02,7.022910000000000263e-02,1.484089999999999975e-03
3.086960000000000264e+02,9.173536999999999386e-01,1.188148350436089330e-02,9.867909999999999737e-01,1.178940000000000023e-02,6.943729999999999347e-02,1.476380000000000010e-03
3.102389999999999759e+02,9.208237999999999701e-01,1.191988957407324329e-02,9.908970000000000278e-01,1.182710000000000011e-02,7.007320000000000215e-02,1.484410000000000026e-03
3.117909999999999968e+02,9.219809000000001031e-01,1.190933325433880113e-02,9.879520000000000524e-01,1.182150000000000041e-02,6.597110000000000474e-02,1.443730000000000057e-03
3.133500000000000227e+02,9.122862999999999944e-01,1.186332435274362745e-02,9.777740000000000320e-01,1.177570000000000006e-02,6.548769999999999591e-02,1.439219999999999952e-03
3.149159999999999968e+02,9.168260999999999772e-01,1.186923929405755800e-02,9.769440000000000346e-01,1.178869999999999918e-02,6.011790000000000189e-02,1.380359999999999964e-03
3.164909999999999854e+02,9.149593999999999783e-01,1.185440309005898404e-02,9.730839999999999490e-01,1.177629999999999996e-02,5.812459999999999849e-02,1.358540000000000095e-03
3.180729999999999791e+02,9.255337000000000147e-01,1.189543112022847272e-02,9.795610000000000150e-01,1.182260000000000082e-02,5.402730000000000032e-02,1.314309999999999957e-03
3.196639999999999873e+02,9.269635999999999987e-01,1.190056391006745484e-02,9.775840000000000085e-01,1.183219999999999932e-02,5.062040000000000289e-02,1.273760000000000083e-03
3.212620000000000005e+02,8.986032000000000464e-01,1.171921683161464625e-02,9.461880000000000290e-01,1.165390000000000002e-02,4.758479999999999654e-02,1.235580000000000012e-03
3.228679999999999950e+02,8.991700999999999722e-01,1.170278655233871964e-02,9.429689999999999461e-01,1.164259999999999948e-02,4.379890000000000172e-02,1.185360000000000103e-03
3.244830000000000041e+02,8.861320000000000308e-01,1.162801667061498512e-02,9.279249999999999998e-01,1.156979999999999988e-02,4.179299999999999682e-02,1.162110000000000053e-03
3.261050000000000182e+02,8.959461000000000785e-01,1.170458323841135420e-02,9.371890000000000498e-01,1.164740000000000046e-02,4.124289999999999901e-02,1.155570000000000078e-03
3.277359999999999900e+02,8.980967999999999174e-01,1.170989710807059103e-02,9.363629999999999454e-01,1.165659999999999960e-02,3.826620000000000021e-02,1.115960000000000042e-03
3.293740000000000236e+02,8.848042000000000407e-01,1.164483241305344120e-02,9.231700000000000461e-01,1.159100000000000061e-02,3.836579999999999852e-02,1.118410000000000020e-03
3.310210000000000150e+02,9.118886000000000491e-01,1.181154427852683549e-02,9.474080000000000279e-01,1.176229999999999984e-02,3.551939999999999958e-02,1.077440000000000038e-03
3.326759999999999877e+02,8.911059000000000063e-01,1.168780351990911931e-02,9.255550000000000166e-01,1.163939999999999940e-02,3.444910000000000333e-02,1.062599999999999916e-03
3.343399999999999750e+02,9.114956999999999088e-01,1.181619025657593310e-02,9.445599999999999552e-01,1.177010000000000035e-02,3.306429999999999786e-02,1.042640000000000060e-03
3.360110000000000241e+02,9.021893000000000828e-01,1.176498259892040828e-02,9.332200000000000495e-01,1.172139999999999987e-02,3.103070000000000134e-02,1.011729999999999964e-03
3.376909999999999741e+02,9.136222000000000509e-01,1.186711476665242362e-02,9.470190000000000552e-01,1.182040000000000000e-02,3.339679999999999732e-02,1.051929999999999966e-03
3.393799999999999955e+02,9.154522999999999966e-01,1.187121343260662612e-02,9.461169999999999858e-01,1.182820000000000052e-02,3.066469999999999960e-02,1.009649999999999957e-03
3.410769999999999982e+02,9.076368000000000213e-01,1.182083918142062470e-02,9.366010000000000169e-01,1.178000000000000054e-02,2.896419999999999897e-02,9.817529999999999226e-04
3.427819999999999823e+02,9.146796999999999844e-01,1.188143089863880758e-02,9.437499999999999778e-01,1.184050000000000033e-02,2.907030000000000031e-02,9.853730000000001082e-04
3.444959999999999809e+02,9.047317999999999749e-01,1.182580879269747899e-02,9.329089999999999883e-01,1.178590000000000020e-02,2.817719999999999947e-02,9.707290000000000363e-04
3.462180000000000177e+02,9.088644999999999641e-01,1.186959725316748086e-02,9.369229999999999503e-01,1.182990000000000083e-02,2.805850000000000011e-02,9.699510000000000380e-04
3.479499999999999886e+02,8.855781999999999821e-01,1.172726965789138917e-02,9.121669999999999501e-01,1.168920000000000028e-02,2.658879999999999924e-02,9.441700000000000353e-04
3.496890000000000214e+02,8.881182000000000798e-01,1.174623793631714326e-02,9.136140000000000372e-01,1.170960000000000056e-02,2.549579999999999902e-02,9.270240000000000338e-04
3.514379999999999882e+02,8.582214000000000231e-01,1.158006818836681238e-02,8.854549999999999921e-01,1.154020000000000046e-02,2.723360000000000017e-02,9.600849999999999532e-04
3.531949999999999932e+02,8.392161999999999678e-01,1.146601645908900714e-02,8.657449999999999868e-01,1.142680000000000085e-02,2.652880000000000169e-02,9.475100000000000406e-04
3.549610000000000127e+02,8.272779000000000105e-01,1.139542432722191224e-02,8.533319999999999794e-01,1.135639999999999913e-02,2.605410000000000018e-02,9.422709999999999506e-04
3.567359999999999900e+02,8.317936999999999692e-01,1.145426498419732826e-02,8.593899999999999872e-01,1.141320000000000008e-02,2.759630000000000069e-02,9.690470000000000073e-04
3.585190000000000055e+02,7.970616000000000367e-01,1.123449966124508842e-02,8.237079999999999957e-01,1.119389999999999968e-02,2.664640000000000064e-02,9.542459999999999571e-04
3.603120000000000118e+02,7.812677999999999567e-01,1.113869000019014795e-02,8.071439999999999726e-01,1.109890000000000009e-02,2.587619999999999851e-02,9.406560000000000008e-04
3.621139999999999759e+02,7.747462999999999989e-01,1.110388933401067375e-02,8.002629999999999466e-01,1.106440000000000028e-02,2.551669999999999980e-02,9.356339999999999666e-04
3.639239999999999782e+02,7.726562000000000152e-01,1.111106349850638636e-02,7.984189999999999898e-01,1.107110000000000039e-02,2.576279999999999890e-02,9.415289999999999770e-04
3.657440000000000282e+02,7.649276999999999882e-01,1.105035604270853365e-02,7.886290000000000244e-01,1.101320000000000077e-02,2.370130000000000153e-02,9.054249999999999582e-04
3.675720000000000027e+02,7.509961000000000553e-01,1.099104846388373330e-02,7.771930000000000227e-01,1.094969999999999971e-02,2.619689999999999866e-02,9.524789999999999993e-04
3.694100000000000250e+02,7.392031000000000018e-01,1.091342510090924714e-02,7.644929999999999781e-01,1.087300000000000072e-02,2.528990000000000057e-02,9.384659999999999964e-04
3.712570000000000050e+02,7.362366000000000188e-01,1.090309716418229498e-02,7.607789999999999830e-01,1.086370000000000044e-02,2.454239999999999894e-02,9.260400000000000445e-04
3.731139999999999759e+02,7.508717000000000308e-01,1.103446385766997800e-02,7.761770000000000058e-01,1.099420000000000085e-02,2.530529999999999932e-02,9.417849999999999963e-04
3.749789999999999850e+02,7.172920000000000407e-01,1.079780040921001633e-02,7.411680000000000490e-01,1.075899999999999947e-02,2.387600000000000139e-02,9.145559999999999627e-04
3.768539999999999850e+02,7.286875000000000435e-01,1.091970271758347863e-02,7.547409999999999952e-01,1.087759999999999942e-02,2.605350000000000027e-02,9.579799999999999861e-04
3.787379999999999995e+02,7.243433000000000233e-01,1.090500106750677892e-02,7.499360000000000470e-01,1.086349999999999989e-02,2.559269999999999948e-02,9.504819999999999979e-04
3.806320000000000050e+02,7.138695999999999930e-01,1.082931994997728478e-02,7.389179999999999637e-01,1.078830000000000067e-02,2.504839999999999844e-02,9.416760000000000148e-04
3.825350000000000250e+02,7.319972999999999619e-01,1.097798528151846219e-02,7.564899999999999958e-01,1.093829999999999976e-02,2.449269999999999919e-02,9.326059999999999949e-04
3.844479999999999791e+02,7.190539000000000236e-01,1.092583662399474950e-02,7.461100000000000509e-01,1.088159999999999995e-02,2.705609999999999959e-02,9.821850000000000025e-04
3.863700000000000045e+02,7.230018000000000278e-01,1.097341384393320761e-02,7.498909999999999743e-01,1.092949999999999998e-02,2.688919999999999852e-02,9.807349999999999401e-04
3.883020000000000209e+02,7.156086000000000391e-01,1.094338746574222490e-02,7.431619999999999893e-01,1.089810000000000084e-02,2.755339999999999873e-02,9.945579999999999872e-04
3.902440000000000282e+02,6.974390999999999785e-01,1.079968725527346088e-02,7.220590000000000064e-01,1.075860000000000011e-02,2.461990000000000012e-02,9.411540000000000357e-04
3.921949999999999932e+02,6.865246999999999877e-01,1.074955976995820885e-02,7.130189999999999584e-01,1.070489999999999983e-02,2.649429999999999841e-02,9.788520000000001074e-04
3.941560000000000059e+02,6.964822000000000513e-01,1.083028915743268657e-02,7.218160000000000132e-01,1.078780000000000017e-02,2.533380000000000007e-02,9.584020000000000169e-04
3.961270000000000095e+02,6.728458999999999968e-01,1.067068935319194674e-02,6.980319999999999858e-01,1.062759999999999920e-02,2.518609999999999946e-02,9.579820000000000176e-04
3.981070000000000277e+02,6.784685999999999773e-01,1.073875114403201846e-02,7.047689999999999788e-01,1.069400000000000038e-02,2.630040000000000155e-02,9.793569999999999273e-04
4.000980000000000132e+02,6.724774000000000029e-01,1.070362494952060636e-02,6.981399999999999828e-01,1.065950000000000057e-02,2.566260000000000069e-02,9.709000000000000182e-04
4.020980000000000132e+02,6.818377999999999384e-01,1.078987204792642568e-02,7.077369999999999495e-01,1.074559999999999925e-02,2.589920000000000069e-02,9.764319999999999510e-04
4.041089999999999804e+02,6.851741000000000081e-01,1.084699111942496325e-02,7.118280000000000163e-01,1.080150000000000034e-02,2.665390000000000120e-02,9.923779999999999234e-04
4.061290000000000191e+02,6.680779000000000023e-01,1.074225455451973538e-02,6.952089999999999659e-01,1.069529999999999960e-02,2.713109999999999827e-02,1.003289999999999998e-03
4.081600000000000250e+02,6.704079000000000566e-01,1.077262539230808801e-02,6.968280000000000030e-01,1.072689999999999928e-02,2.642009999999999845e-02,9.915010000000001010e-04
4.102010000000000218e+02,6.802429999999999310e-01,1.088139620837326113e-02,7.077419999999999822e-01,1.083409999999999929e-02,2.749899999999999914e-02,1.013440000000000001e-03
4.122520000000000095e+02,6.676693000000000211e-01,1.079830290416118957e-02,6.943150000000000155e-01,1.075190000000000000e-02,2.664570000000000133e-02,9.999959999999999578e-04
4.143129999999999882e+02,6.654545000000000599e-01,1.081127864935965861e-02,6.928940000000000099e-01,1.076350000000000050e-02,2.743949999999999861e-02,1.015290000000000073e-03
4.163840000000000146e+02,6.559675000000000367e-01,1.074300184454158973e-02,6.822690000000000143e-01,1.069679999999999936e-02,2.630149999999999849e-02,9.952680000000001075e-04
4.184660000000000082e+02,6.694887999999999950e-01,1.088795507376844572e-02,6.975000000000000089e-01,1.083910000000000082e-02,2.801119999999999999e-02,1.030279999999999955e-03
4.205590000000000259e+02,6.686203000000000563e-01,1.089586504953140612e-02,6.965850000000000097e-01,1.084700000000000074e-02,2.796469999999999859e-02,1.030759999999999923e-03
4.226619999999999777e+02,6.619817999999999536e-01,1.087441125072985230e-02,6.902139999999999942e-01,1.082469999999999960e-02,2.823219999999999896e-02,1.038599999999999983e-03
4.247749999999999773e+02,6.454356000000001092e-01,1.077168177417528461e-02,6.740930000000000533e-01,1.072060000000000027e-02,2.865739999999999954e-02,1.047790000000000049e-03
4.268990000000000009e+02,6.385451999999999240e-01,1.074148360163064246e-02,6.669199999999999573e-01,1.069059999999999976e-02,2.837479999999999863e-02,1.044290000000000019e-03
4.290330000000000155e+02,6.403284999999999672e-01,1.076714101108088885e-02,6.685919999999999641e-01,1.071650000000000033e-02,2.826350000000000043e-02,1.043050000000000010e-03
4.311779999999999973e+02,6.296742000000000727e-01,1.070131862129149007e-02,6.575060000000000349e-01,1.065070000000000079e-02,2.783180000000000029e-02,1.039619999999999997e-03
4.333340000000000032e+02,6.163477000000000539e-01,1.062287808805128034e-02,6.455220000000000402e-01,1.056920000000000082e-02,2.917430000000000023e-02,1.066560000000000034e-03
4.355009999999999764e+02,5.973789999999999933e-01,1.050974955798662271e-02,6.273389999999999800e-01,1.045390000000000034e-02,2.996000000000000052e-02,1.082040000000000042e-03
4.376779999999999973e+02,6.115059000000000466e-01,1.062056551347902687e-02,6.393699999999999939e-01,1.056890000000000086e-02,2.786409999999999929e-02,1.046309999999999948e-03
4.398670000000000186e+02,6.152569999999999428e-01,1.067497930836870494e-02,6.440369999999999706e-01,1.062169999999999954e-02,2.878000000000000003e-02,1.065210000000000028e-03
4.420659999999999741e+02,5.901721000000000883e-01,1.049118800165643739e-02,6.190330000000000554e-01,1.043649999999999960e-02,2.886089999999999836e-02,1.069810000000000032e-03
4.442760000000000105e+02,5.945023000000000390e-01,1.058158292742631193e-02,6.257620000000000404e-01,1.052260000000000001e-02,3.125970000000000137e-02,1.115700000000000068e-03
4.464979999999999905e+02,5.919682000000000555e-01,1.056629159764200208e-02,6.220820000000000238e-01,1.050919999999999979e-02,3.011379999999999960e-02,1.096919999999999926e-03
4.487300000000000182e+02,5.908529000000000142e-01,1.057647315980615559e-02,6.212189999999999657e-01,1.051880000000000003e-02,3.036610000000000004e-02,1.103009999999999971e-03
4.509739999999999895e+02,6.038288000000000544e-01,1.070128304838256252e-02,6.337310000000000443e-01,1.064479999999999940e-02,2.990220000000000031e-02,1.098039999999999997e-03
4.532289999999999850e+02,5.918107999999999702e-01,1.062801130372470135e-02,6.220229999999999926e-01,1.057040000000000063e-02,3.021220000000000155e-02,1.105110000000000077e-03
4.554950000000000045e+02,5.743099000000000398e-01,1.053498921427544789e-02,6.073490000000000277e-01,1.047119999999999995e-02,3.303910000000000180e-02,1.157569999999999910e-03
4.577730000000000246e+02,5.787462999999999358e-01,1.057636972482051650e-02,6.097939999999999472e-01,1.051640000000000040e-02,3.104770000000000099e-02,1.124690000000000021e-03
4.600609999999999786e+02,5.847482000000000513e-01,1.066552051774314475e-02,6.177470000000000461e-01,1.060209999999999972e-02,3.299880000000000174e-02,1.161380000000000051e-03
4.623620000000000232e+02,5.737859000000000709e-01,1.057463852332078506e-02,6.052840000000000442e-01,1.051309999999999918e-02,3.149810000000000110e-02,1.139169999999999896e-03
4.646730000000000018e+02,5.729177999999999216e-01,1.061216306944536177e-02,6.054199999999999582e-01,1.054869999999999940e-02,3.250220000000000192e-02,1.158849999999999898e-03
4.669970000000000141e+02,5.709234999999999172e-01,1.063213111281082791e-02,6.046869999999999745e-01,1.056600000000000074e-02,3.376350000000000184e-02,1.183999999999999940e-03
4.693319999999999936e+02,5.640095999999999998e-01,1.059775602540934114e-02,5.980739999999999945e-01,1.053070000000000048e-02,3.406440000000000162e-02,1.190290000000000098e-03
4.716789999999999736e+02,5.675286999999999971e-01,1.064451005747094059e-02,6.017789999999999528e-01,1.057699999999999960e-02,3.425029999999999741e-02,1.196940000000000070e-03
4.740369999999999777e+02,5.538625999999999827e-01,1.055713896197734217e-02,5.883720000000000061e-01,1.048800000000000079e-02,3.450940000000000257e-02,1.206250000000000074e-03
4.764069999999999823e+02,5.487634999999999597e-01,1.053346543395856927e-02,5.824880000000000058e-01,1.046560000000000025e-02,3.372449999999999753e-02,1.193779999999999971e-03
4.787889999999999873e+02,5.549707999999999863e-01,1.064543554498828364e-02,5.912009999999999765e-01,1.057280000000000025e-02,3.623019999999999713e-02,1.241450000000000062e-03
4.811829999999999927e+02,5.381088000000000537e-01,1.050244671408048606e-02,5.735729999999999995e-01,1.043009999999999944e-02,3.546420000000000128e-02,1.230610000000000037e-03
4.835889999999999986e+02,5.604350999999999638e-01,1.071611309438268329e-02,5.942600000000000104e-01,1.064820000000000003e-02,3.382489999999999802e-02,1.204540000000000038e-03
4.860070000000000050e+02,5.469296000000000157e-01,1.061934125399970237e-02,5.808769999999999767e-01,1.055019999999999916e-02,3.394740000000000257e-02,1.209830000000000063e-03
4.884370000000000118e+02,5.458236000000000754e-01,1.061180252278094358e-02,5.772610000000000241e-01,1.054740000000000018e-02,3.143739999999999729e-02,1.167349999999999942e-03
4.908790000000000191e+02,5.304454000000000669e-01,1.050917432951323748e-02,5.628290000000000237e-01,1.044179999999999935e-02,3.238359999999999850e-02,1.188089999999999936e-03
4.933340000000000032e+02,5.361955999999999944e-01,1.057647781326089692e-02,5.673669999999999547e-01,1.051179999999999996e-02,3.117139999999999841e-02,1.167880000000000047e-03
4.958000000000000114e+02,5.104735000000000245e-01,1.036287126767480339e-02,5.429589999999999694e-01,1.029380000000000052e-02,3.248550000000000049e-02,1.194479999999999934e-03
4.982789999999999964e+02,5.106031000000000875e-01,1.036735306287964696e-02,5.409000000000000474e-01,1.030269999999999971e-02,3.029690000000000161e-02,1.156020000000000008e-03
5.007710000000000150e+02,5.096872999999999543e-01,1.039002300925748710e-02,5.408539999999999459e-01,1.032339999999999994e-02,3.116669999999999857e-02,1.174729999999999915e-03
5.032740000000000009e+02,5.072718999999999978e-01,1.038089143763674949e-02,5.377769999999999495e-01,1.031520000000000006e-02,3.050510000000000027e-02,1.165999999999999936e-03
5.057909999999999968e+02,5.177799000000000706e-01,1.049399873368107340e-02,5.473440000000000527e-01,1.043099999999999930e-02,2.956409999999999941e-02,1.148149999999999908e-03
5.083199999999999932e+02,5.019858000000000375e-01,1.034313594798018723e-02,5.296089999999999964e-01,1.028300000000000047e-02,2.762320000000000053e-02,1.113719999999999901e-03
5.108609999999999900e+02,4.949149999999999938e-01,1.032345114040842532e-02,5.238899999999999668e-01,1.025990000000000062e-02,2.897500000000000075e-02,1.143719999999999980e-03
5.134160000000000537e+02,4.999304999999999999e-01,1.040977787106430082e-02,5.294550000000000090e-01,1.034539999999999939e-02,2.952449999999999866e-02,1.155929999999999892e-03
5.159829999999999472e+02,4.856693000000000260e-01,1.029515671168244016e-02,5.151710000000000456e-01,1.022969999999999956e-02,2.950169999999999876e-02,1.159089999999999990e-03
5.185629999999999882e+02,4.804100999999999511e-01,1.025708513153712580e-02,5.094969999999999777e-01,1.019199999999999967e-02,2.908689999999999887e-02,1.153659999999999929e-03
5.211549999999999727e+02,5.041522999999999977e-01,1.051971515099624742e-02,5.325100000000000389e-01,1.045749999999999978e-02,2.835769999999999957e-02,1.142409999999999953e-03
5.237609999999999673e+02,4.882680999999999827e-01,1.040102982557496517e-02,5.173539999999999806e-01,1.033590000000000030e-02,2.908590000000000134e-02,1.162150000000000032e-03
